reminder/set_reminder	recuérdame llamar a mi abuela
reminder/set_reminder	recuérdame comenzar la cena a las 6
reminder/set_reminder	establecer recordatorio para lavar mi coche hoy
reminder/set_reminder	recuérdame ir a por dinero al banco para mi mamá
reminder/set_reminder	recuérdame llamar a lucy a las 6 pm
reminder/set_reminder	recuérdame tomar mis píldoras por la mañana
reminder/set_reminder	establecer recordatorio semanal los domingos a las 7 para sacar la basura
reminder/set_reminder	recuérdame comprar huevos en la tienda mañana
reminder/set_reminder	recuérdame llamar al trabajo en una hora
reminder/cancel_reminder	eliminar mi recordatorio a la tienda
reminder/show_reminders	¿ qué recordatorios tengo hoy ?
reminder/show_reminders	¿ cuáles son mis recordatorios para el próximo lunes ?
reminder/set_reminder	recuérdame llamar a mi mamá
reminder/show_reminders	mostrar mi recordatorio
reminder/show_reminders	¿ cuántos recordatorios tengo para hoy ?
reminder/set_reminder	¿ puedes recordarme tomar mi medicamento a las 2 pm ?
reminder/set_reminder	recuérdame comprar comida de perro esta noche
reminder/cancel_reminder	cancelar mi recordatorio para comprar la comida del perro
reminder/cancel_reminder	no recordarme limpiar el baño
reminder/set_reminder	recuérdame apagar el horno
reminder/cancel_reminder	cancelar todos los recordatorios de hoy
reminder/show_reminders	mostrar los recordatorios solo de hoy
reminder/set_reminder	recuérdame comprar albahaca
reminder/set_reminder	recuérdame que revise el suflé en 30 minutos
reminder/set_reminder	recuérdame pagar mi seguro del coche hoy por la noche
reminder/cancel_reminder	cancelar mi último recordatorio
reminder/cancel_reminder	eliminar " pagar la hipoteca " de mis recordatorios
reminder/set_reminder	recuérdame preguntarle al doctor sobre los planes de viaje
reminder/cancel_reminder	cancelar mi último recordatorio
reminder/show_reminders	muéstrame mi recordatorio por favor
reminder/show_reminders	cuáles son mis recordatorios para mañana
reminder/cancel_reminder	elimina mi recordatorio para la cita con el dentista
reminder/set_reminder	recuérdme comprar huevos
reminder/set_reminder	recuérdame llamar a mamá esta tarde
reminder/cancel_reminder	cancelar mi recordatorio para la tienda
reminder/show_reminders	¿ qué hay en mi recordatorio ?
reminder/set_reminder	recuérdame ir a la tintorería
reminder/set_reminder	recuérdame mi cita con el dentista mañana por la tarde
reminder/set_reminder	recuérdame llamar a morgan a las 12
reminder/cancel_reminder	cancelar mis recordatorios con respecto a jenna , rompimos
reminder/set_reminder	recuérdame cuando sea tiempo para tomar mi medicamento
reminder/set_reminder	recuérdame recoger la prescrición de emerie
reminder/set_reminder	recuérdame agregar pegamento a la lista de suministros en 30 minutos
reminder/set_reminder	recuérdame tomar una encuesta mañana
reminder/cancel_reminder	cancelar mi recordatorio para la comida de perro esta noche
reminder/set_reminder	recordatorio para alarma para las 10 del martes 15 de agosto
reminder/show_reminders	muéstrame todos los recordatorios activos
reminder/show_reminders	muéstrame los recordatorios
reminder/set_reminder	recuérdame comprar huevos mañana
reminder/show_reminders	leer todos los recordatorios
reminder/set_reminder	agregar una alarma de recordatorio esta noche a las 6 , llamar a shebee
reminder/set_reminder	recuérdame comprar papel higiénico en la tienda
reminder/set_reminder	registrar recordatorio para la cita con el doctor el martes
reminder/set_reminder	recuérdame la reunión del miércoles a las 7pm
reminder/set_reminder	recuérdame pagar la factura del teléfono .
reminder/show_reminders	muéstrame el recordatorio para el farmacéutico
reminder/set_reminder	recuérdame llamar a mi mamá esta noche
reminder/show_reminders	mostrar todos los recordatorios
reminder/set_reminder	recuérdame hablar por skype con mike mañana
reminder/cancel_reminder	borrar el recordatorio para asistir al paseo en bicicleta nudista en portland
reminder/set_reminder	recuérdame la hora de baño esta noche a las 6pm
reminder/set_reminder	recuérdame llamar a stephanie esta noche
reminder/set_reminder	recuérdame programar una alarma de lunes a domingo
reminder/cancel_reminder	cancelar recordatorio para ir a la tienda a la 1 pm
reminder/set_reminder	recuérdame comprar agua mañana
reminder/set_reminder	recuérdame configurar alarma doméstica a las 8 p.m .
reminder/cancel_reminder	cancelar recordatorios para mañana
reminder/set_reminder	necesito un recordatorio recurrente , 6 de agosto , cumpleaños , contacto , adam .
reminder/set_reminder	establecer recordatorio para guardar huevos para jennifer
reminder/show_reminders	¿ qué recordatorios tengo para mañana ?
reminder/cancel_reminder	cancelar el recordatorio para lavar el coche
reminder/set_reminder	configura mi recordatorio para medicina a las 9am
reminder/show_reminders	¿ qué recordatorios continuos tengo ?
reminder/set_reminder	necesito configurar un recordatorio para el martes .
reminder/set_reminder	programar recordatorio diario para tomar medicina
reminder/cancel_reminder	cancelar recordatorios
reminder/cancel_reminder	eliminar recordatorio
reminder/cancel_reminder	eliminar el recordatorio del teléfono para pasar por el mercado de agricultores
reminder/set_reminder	recuérdame alimentar al perro por favor
reminder/show_reminders	¿ tengo algún recordatorio próximo ?
reminder/set_reminder	recuérdame pagar la renta del coche
reminder/set_reminder	recuérdame recoger a jared del aeropuerto
reminder/set_reminder	por favor recuérdame en la atm
reminder/set_reminder	recuérdame llevar a mi hija a la práctica en dos semanas
reminder/set_reminder	recuérdame llamar al dentista el jueves a las 10 am
reminder/set_reminder	recuérdame mañana a las 5 pm
reminder/set_reminder	recuérdame cuando llegue a mi destino
reminder/set_reminder	establecer recordatorio para mi cita con el doctor mañana a la 1 pm
reminder/set_reminder	crear un recordatorio para la cita con el doctor mañana a la 1 pm
reminder/show_reminders	¿ qué recordatorios tengo para esta semana ?
reminder/set_reminder	recuérdame llamar al dentista el lunes
reminder/show_reminders	muéstrame todos los recordatorios de la siguiente semana
reminder/show_reminders	¿ cuál es mi próximo recordatorio ?
reminder/set_reminder	recuérdame que vuelva a llenar las recetas de todos
reminder/set_reminder	establecer recordatorio para hacer ejercicio a las 8 pm
reminder/set_reminder	recuérdame sacar el reciclaje cada dos lunes a partir de hoy
reminder/set_reminder	configurar recordatorio para tomar medicina a las 10am cada día por 10 días
reminder/set_reminder	recuérdame comprar detergente para lavar
reminder/cancel_reminder	cancelar mi recordatorio para comprar huevos
reminder/set_reminder	recuérdame grabar " the walking dead "
reminder/set_reminder	recuérdame llamar y concertar la cita con el doctor
reminder/set_reminder	recuérdame ir a casa de mi madre la semana que viene
reminder/set_reminder	configurar el recordatorio para la fiesta de cumpleaños de jana
reminder/set_reminder	recuérdame mi cita con el doctor mañana
reminder/set_reminder	recuérdame ir para a la tienda cuando vaya a casa
reminder/set_reminder	recuérdame ir a la iglesia
reminder/set_reminder	configurar un recordatorio para las 10am
reminder/set_reminder	recuérdame sacar la basura mañana a las 8
reminder/set_reminder	recuérdame llamar a mi hijo
reminder/show_reminders	leer todos los recordatorios para hoy
reminder/set_reminder	recuérdame recoger la cena
reminder/set_reminder	configurar un recordatorio para la fiesta de cumpleaños de mi papá esta semana
reminder/cancel_reminder	cancelar mi recordatorio para comprar huevos
reminder/set_reminder	agregar recordatorio a la medianoche de esta noche " tomar medicina "
reminder/cancel_reminder	cancelar mi recordatorio para llamar a mamá
reminder/set_reminder	configurar un recordatorio el jueves a las 4 pm el jueves para hacer el chequeo en línea
reminder/set_reminder	recuérdame ir a la tienda en 30 minutos
reminder/show_reminders	mostrar todos los recordatorios
reminder/set_reminder	recuérdame recoger a mi hermano a las 10 pm
reminder/set_reminder	recuérdame comprar queso en la tienda el domingo
reminder/show_reminders	cuándo está programado el recordatorio para la fiesta de cumpleaños de traico
reminder/show_reminders	mostrar todos mis recordatorios
reminder/set_reminder	recuérdame que lleve el coche para un cambio de aceite el jueves .
reminder/set_reminder	establecer un recordatorio a las 10 am el miércoles para ejercitarme con el entrenador
reminder/cancel_reminder	cancelar mi recordatorio para recoger a susan la mañana del lunes
reminder/cancel_reminder	cancelar mi recordatorio para ir a la tienda
reminder/show_reminders	leer mi último recordatorio para mí
reminder/set_reminder	recuérdame llamar a dan
reminder/set_reminder	recuérdame que presente mis impuestos el 1 abril
reminder/cancel_reminder	cerrar recordatorios
reminder/set_reminder	recuérdame recoger huevos después del trabajo
reminder/set_reminder	recuérdame parar en la librería
reminder/set_reminder	establecer un recordatorio para el oftalmólogo el día 25
reminder/cancel_reminder	cancelar mi recordatorio para el almuerzo del miércoles
reminder/set_reminder	recuérdame usar corbata para la reunión de mañana en el trabajo
reminder/set_reminder	recuérdame recoger huevos esta noche
reminder/set_reminder	recuérdame llamar al salón de uñas mañana
reminder/set_reminder	recuérdame llamar a mi mamá esta noche
reminder/cancel_reminder	cancelar recordatorio para la cita con mi doctor
reminder/set_reminder	establecer recordatorio mensual para pagar el agua
reminder/set_reminder	recordatorio para ir a la tienda esta noche
reminder/set_reminder	recuérdame devolverle la llamada a brandon
reminder/show_reminders	muéstrame todos los recordatorios
reminder/set_reminder	recuérdame hacer reservas el sábado por la noche en el " towpath "
reminder/show_reminders	mostrar todos los recordatorios para hoy y mañana
reminder/show_reminders	mostrar mis recordatorios hasta el final del 2017
reminder/show_reminders	léeme mis recordatorios actuales para la semana
reminder/show_reminders	mostrar todos los recordatorios hoy
reminder/cancel_reminder	cancelar recordatorio para el jueves
reminder/show_reminders	¿ cuántos recordatorios tengo configurados ?
reminder/set_reminder	recuérdame el cumpleaños de harvey el 10 de octubre
reminder/cancel_reminder	cancelar todos los recordatorios de mañana
reminder/set_reminder	configurar un recordatorio para prepararse para la venta de garaje .
reminder/set_reminder	configurarme un recordatorio para estudiar
reminder/cancel_reminder	cancelar el recordatorio para parar en la tienda
reminder/set_reminder	configurar un recordatorio para llamar al doctor hoy
reminder/set_reminder	recuérdame el mes que viene el chequeo del perro en el veterinario
reminder/set_reminder	crear recordatorio para comprar comida de gato esta noche
reminder/set_reminder	recuérdame ir a la tienda mañana
reminder/set_reminder	recuérdame que tengo que preparar un plato para la reunión del jueves .
reminder/set_reminder	recuérdame ir a por leche de camino a casa esta noche
reminder/set_reminder	me recordarás ir a comprar azúcar en la tienda
reminder/set_reminder	recuérdame que use hilo dental todos los días .
reminder/set_reminder	recuérdame comerme mi almuerzo
reminder/set_reminder	recuérdame recoger jugo
reminder/cancel_reminder	borrar mi último recordatorio
reminder/set_reminder	recuérdame ir a la tienda de surf hoy
reminder/cancel_reminder	cancelar recordatorio para la factura de electricidad
reminder/set_reminder	recuérdame revisar el correo hoy
reminder/show_reminders	mostrar el recordatorio para mi partido
reminder/show_reminders	cuáles son mis recordatorios hoy
reminder/set_reminder	recuérdame llamar al abuelo
reminder/cancel_reminder	cancelar recordatorios
reminder/set_reminder	recuérdame llevar al perro al veterinario el próximo miércoles por la mañana
reminder/set_reminder	registrar recordatorio para llamar a un amigo mañana
